;Load [W];P_Res [W];PV_Production [W];PV_1 [W];PV_1 production [W];PV_2 [W];PV_2 production [W];PV_3 [W];PV_3 production [W];PV_4 [W];PV_4 production [W];PV_5 [W];PV_5 production [W];PV_6 [W];PV_6 production [W];PV_7 [W];PV_7 production [W];PV_8 [W];PV_8 production [W];PV_9 [W];PV_9 production [W];PV_10 [W];PV_10 production [W];PV_11 [W];PV_11 production [W];PV_12 [W];PV_12 production [W];PV_13 [W];PV_13 production [W];PV_14 [W];PV_14 production [W];PV_15 [W];PV_15 production [W];PV_16 [W];PV_16 production [W];PV_17 [W];PV_17 production [W];PV_18 [W];PV_18 production [W];PV_19 [W];PV_19 production [W];PV_20 [W];PV_20 production [W];PV_21 [W];PV_21 production [W];PV_22 [W];PV_22 production [W];PV_23 [W];PV_23 production [W];PV_24 [W];PV_24 production [W];PV_25 [W];PV_25 production [W];PV_26 [W];PV_26 production [W];PV_27 [W];PV_27 production [W];PV_28 [W];PV_28 production [W];PV_29 [W];PV_29 production [W];PV_30 [W];PV_30 production [W];PV_31 [W];PV_31 production [W];PV_32 [W];PV_32 production [W];PV_33 [W];PV_33 production [W];PV_34 [W];PV_34 production [W];PV_35 [W];PV_35 production [W];ES_1 [W];ES_1_capacity [Wh];Electrolyser_1 [W];Electrolyser_1 power [W];H2_Storage 1 [W];H2_Storage 1: H2 Outflow [kg];H2_Storage 1: H2 Inflow [kg];H2_Storage 1 _Storage Level [kg];FuelCell_1 [W];FuelCell_1 Power[W];PV_1 remain [W];PV_2 remain [W];PV_3 remain [W];PV_4 remain [W];PV_5 remain [W];PV_6 remain [W];PV_7 remain [W];PV_8 remain [W];PV_9 remain [W];PV_10 remain [W];PV_11 remain [W];PV_12 remain [W];PV_13 remain [W];PV_14 remain [W];PV_15 remain [W];PV_16 remain [W];PV_17 remain [W];PV_18 remain [W];PV_19 remain [W];PV_20 remain [W];PV_21 remain [W];PV_22 remain [W];PV_23 remain [W];PV_24 remain [W];PV_25 remain [W];PV_26 remain [W];PV_27 remain [W];PV_28 remain [W];PV_29 remain [W];PV_30 remain [W];PV_31 remain [W];PV_32 remain [W];PV_33 remain [W];PV_34 remain [W];PV_35 remain [W];P_Remain_total [W];PV_to_storage [W];WT_to_storage[W];ES_1 soc;from_PV_to_electrolyser [W];from_WT_to_electrolyser [W];Electrolyser_1_Input_Power [W];Electrolyser_1 [%];Electrolyser_1_Hydrogen [kg];Electrolyser_1 Efficiency [%];H2_Storage 1 SOC[%];H2_Storage 1 level [kg];H2-SOC [%]
2024-01-01 10:00:00;290326,43;0,0;2397135,440350001;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;16368,093959999998;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;68489,58401;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;52121,49005000001;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;68489,58401;2106809,0103500015;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;89,08999999999999;
2024-01-01 11:00:00;290742,97;0,0;2373566,9856500006;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;19478,171639999957;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;67816,19959;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;48338,02795000005;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;67816,19959;2082824,0156500011;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;113,38999999999999;
2024-01-01 12:00:00;323365,63;0,0;2093748,6787000012;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;24258,67590000003;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;59821,39082;0,0;;1350000,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;35562,71491999997;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;59821,39082;1770383,0487000006;0,0;0,0;0,95;1350000,0;0,0;1350000,0;100,0;24,3;60,0;;137,69;
2024-01-01 13:00:00;303337,41;0,0;1624719,1229500012;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;24814,131779999996;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;46420,54637;0,0;;1321381,71;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;21606,41459;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;46420,54637;1321381,7129500005;0,0;0,0;0,95;1321381,7129500005;0,0;1321381,7129500005;97,88;24,14;61,0;;161,82999999999998;
2024-01-01 14:00:00;288482,63;0,0;1136996,5494999995;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;28597,704400000042;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;32485,6157;0,0;;848513,92;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3887,911299999956;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;32485,6157;848513,9194999998;0,0;0,0;0,95;848513,9194999998;0,0;848513,9194999998;62,85;18,25;72,0;;180,07999999999998;
2024-01-01 15:00:00;278236,87;0,0;666495,1611500003;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;11638,805540000052;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;19042,71889;0,0;;388258,29;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7403,913349999948;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;19042,71889;388258,29115;0,0;0,0;0,95;388258,29115;0,0;388258,29115;28,76;8,74;75,0;;188,82;
2024-01-01 16:00:00;290745,82;0,0;186499,85175499992;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;5328,567193;-104245,96824500017;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,95;0,0;0,0;0,0;0,0;0,0;72,0;;188,82;
2024-01-01 17:00:00;364754,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-364754,01;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,8518861475341175;0,0;0,0;0,0;0,0;0,0;72,0;;188,82;
2024-01-01 18:00:00;363941,01;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-363941,01;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,5085882557694116;0,0;0,0;0,0;0,0;0,0;72,0;;188,82;
2024-01-01 19:00:00;351379,83;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;-123309,01175499981;;0,0;;;;;;228070,8182450002;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,16605554047529394;0,0;0,0;0,0;0,0;0,0;72,0;;177,10220176100842;35,42044035220168
2024-01-01 20:00:00;344127,11;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;344127,11;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;158,70191558249095;31,74038311649819
2024-01-01 21:00:00;342212,46;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;342212,46;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;140,4142670729647;28,08285341459294
2024-01-01 22:00:00;341988,73;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;341988,73;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;122,13977221632709;24,427954443265417
2024-01-01 23:00:00;325169,09;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;325169,09;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;104,8584171977825;20,9716834395565
2024-01-02 00:00:00;320485,49;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;320485,49;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;87,844428289104;17,5688856578208
2024-01-02 01:00:00;338665,55;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;338665,55;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;69,76510881091976;13,953021762183951
2024-01-02 02:00:00;342294,06;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;342294,06;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;51,472662401798644;10,29453248035973
2024-01-02 03:00:00;346723,92;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;346723,92;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;32,91940535107074;6,583881070214148
2024-01-02 04:00:00;170611,87;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;170611,87;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;24,391644842424853;4,87832896848497
2024-01-02 05:00:00;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,05;0,0;0,0;0,0;0,0;0,0;72,0;;24,391644842424853;
2024-01-02 06:00:00;189128,29;0,0;363370,8728999998;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;2251,8410799999656;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;0,0;10382,02494;174242,58290000007;;0,0;;;;;;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8130,183860000034;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;10382,02494;174242,58290000007;174242,58290000007;0,0;0,21399301920000008;0,0;0,0;0,0;0,0;0,0;72,0;;24,391644842424853;
