;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-04-03 18:00:00;27,68;74,3;609,0;565,56;219,0;439,3;1,45;48,0;97600,0;0,1
2025-04-03 19:00:00;27,7;74,3;81,0;0,0;81,0;427,3;1,79;42,0;97570,0;0,1
2025-04-03 20:00:00;27,7;74,3;138,0;150,76;101,0;417,65;1,59;46,0;97560,0;0,1
2025-04-03 21:00:00;26,82;79,2;0,0;0,0;0,0;417,85;1,52;14,0;97610,0;0,1
2025-04-03 22:00:00;25,64;81,8;0,0;0,0;0,0;409,7;1,31;1,0;97680,0;0,1
2025-04-03 23:00:00;25,03;87,3;0,0;0,0;0,0;409,7;0,55;1,0;97710,0;0,1
2025-04-04 00:00:00;24,48;90,15;0,0;0,0;0,0;408,55;0,83;1,0;97780,0;0,1
2025-04-04 01:00:00;23,9;96,2;0,0;0,0;0,0;404,95;1,1;2,0;97850,0;0,1
2025-04-04 02:00:00;23,47;93,1;0,0;0,0;0,0;398,65;1,38;0,0;97890,0;0,1
2025-04-04 03:00:00;23,28;96,2;0,0;0,0;0,0;403,1;1,38;356,0;97850,0;0,1
2025-04-04 04:00:00;23,05;96,2;0,0;0,0;0,0;402,15;1,24;355,0;97800,0;0,1
2025-04-04 05:00:00;22,71;99,4;0,0;0,0;0,0;399,45;1,03;352,0;97730,0;0,1
2025-04-04 06:00:00;22,51;96,15;0,0;0,0;0,0;410,65;0,97;314,0;97720,0;0,1
2025-04-04 07:00:00;22,64;99,4;0,0;0,0;0,0;432,15;0,62;338,0;97670,0;0,1
2025-04-04 08:00:00;22,68;99,4;0,0;0,0;0,0;432,35;0,41;21,0;97680,0;0,1
2025-04-04 09:00:00;22,67;99,4;0,0;0,0;0,0;431,0;0,9;27,0;97730,0;0,1
2025-04-04 10:00:00;22,76;99,4;84,0;12,1;81,0;430,2;1,17;15,0;97820,0;0,1
2025-04-04 11:00:00;23,07;96,2;196,0;18,5;187,0;431,0;1,31;10,0;97940,0;0,1
2025-04-04 12:00:00;23,87;96,2;375,0;76,7;322,0;427,3;0,97;358,0;98020,0;0,1
2025-04-04 13:00:00;24,39;96,2;536,0;140,38;417,0;433,1;0,83;338,0;98090,0;0,1
2025-04-04 14:00:00;25,29;90,2;435,0;24,31;412,0;435,85;1,31;334,0;98020,0;0,1
2025-04-04 15:00:00;26,23;84,5;793,0;370,77;430,0;432,35;1,24;328,0;97930,0;0,1
2025-04-04 16:00:00;26,76;81,85;812,0;470,0;368,0;439,3;1,45;328,0;97780,0;0,1
2025-04-04 17:00:00;27,3;79,3;592,0;218,87;407,0;434,1;1,1;356,0;97640,0;0,1
2025-04-04 18:00:00;26,68;81,85;373,0;75,64;321,0;425,95;0,69;67,0;97500,0;0,1
2025-04-04 19:00:00;28,06;76,85;237,0;58,07;209,0;425,4;0,62;0,0;97470,0;0,1
2025-04-04 20:00:00;27,56;76,8;72,0;4,11;71,0;420,9;0,9;5,0;97490,0;0,1
2025-04-04 21:00:00;26,73;84,55;0,0;0,0;0,0;417,25;1,59;1,0;97590,0;0,1
2025-04-04 22:00:00;25,39;87,3;0,0;0,0;0,0;419,2;1,45;359,0;97750,0;0,1
2025-04-04 23:00:00;23,98;90,1;0,0;0,0;0,0;418,0;1,38;12,0;97860,0;0,1
2025-04-05 00:00:00;23,38;93,05;0,0;0,0;0,0;412,6;1,1;21,0;98010,0;0,1
2025-04-05 01:00:00;23,11;96,2;0,0;0,0;0,0;422,95;1,1;15,0;98070,0;0,1
2025-04-05 02:00:00;22,99;96,2;0,0;0,0;0,0;425,4;1,45;359,0;98080,0;0,1
2025-04-05 03:00:00;22,67;96,15;0,0;0,0;0,0;421,3;1,52;3,0;98050,0;0,1
2025-04-05 04:00:00;22,47;96,15;0,0;0,0;0,0;427,7;1,31;352,0;97980,0;0,1
2025-04-05 05:00:00;22,31;99,4;0,0;0,0;0,0;428,3;1,03;315,0;97890,0;0,1
2025-04-05 06:00:00;22,14;99,4;0,0;0,0;0,0;417,45;1,24;284,0;97820,0;0,1
2025-04-05 07:00:00;22,04;99,4;0,0;0,0;0,0;419,4;1,03;289,0;97870,0;0,1
2025-04-05 08:00:00;22,04;99,4;0,0;0,0;0,0;421,7;0,76;257,0;97880,0;0,1
2025-04-05 09:00:00;22,1;99,4;0,0;0,0;0,0;423,85;0,69;234,0;97930,0;0,1
2025-04-05 10:00:00;22,24;99,4;33,0;0,0;33,0;424,6;0,9;282,0;97940,0;0,1
2025-04-05 11:00:00;22,65;96,15;80,0;0,0;80,0;422,65;1,03;298,0;98050,0;0,1
2025-04-05 12:00:00;22,92;96,2;102,0;0,0;102,0;421,3;1,31;294,0;98100,0;0,1
2025-04-05 13:00:00;23,8;93,1;135,0;0,0;135,0;417,65;1,79;283,0;98140,0;0,1
2025-04-05 14:00:00;24,79;87,25;221,0;0,0;221,0;424,4;2,55;280,0;98110,0;0,1
2025-04-05 15:00:00;25,53;81,8;345,0;2,05;343,0;426,9;2,14;287,0;98030,0;0,1
2025-04-05 16:00:00;25,7;81,8;231,0;0,0;231,0;425,0;2,0;300,0;97930,0;0,1
2025-04-05 17:00:00;26,2;87,3;141,0;0,0;141,0;424,6;1,72;310,0;97860,0;0,1
2025-04-05 18:00:00;26,33;87,3;234,0;2,92;232,0;429,85;1,79;322,0;97760,0;0,1
2025-04-05 19:00:00;25,39;79,1;208,0;29,17;194,0;417,85;1,52;271,0;97780,0;0,1
2025-04-05 20:00:00;25,07;81,75;24,0;0,0;24,0;415,7;1,17;292,0;97780,0;0,1
2025-04-05 21:00:00;24,55;84,4;0,0;0,0;0,0;412,8;1,03;302,0;97820,0;0,1
2025-04-05 22:00:00;23,94;87,2;0,0;0,0;0,0;410,1;1,17;322,0;97870,0;0,1
2025-04-05 23:00:00;23,41;90,1;0,0;0,0;0,0;406,0;1,03;347,0;97940,0;0,1
2025-04-06 00:00:00;22,94;93,05;0,0;0,0;0,0;403,9;1,17;45,0;98050,0;0,1
2025-04-06 01:00:00;22,58;96,15;0,0;0,0;0,0;406,15;0,9;77,0;98110,0;0,1
2025-04-06 02:00:00;22,39;99,4;0,0;0,0;0,0;408,55;0,69;85,0;98110,0;0,1
2025-04-06 03:00:00;22,15;99,4;0,0;0,0;0,0;400,4;0,9;111,0;98060,0;0,1
2025-04-06 04:00:00;22,05;99,4;0,0;0,0;0,0;407,4;0,48;129,0;97980,0;0,1
2025-04-06 05:00:00;22,07;99,4;0,0;0,0;0,0;404,3;0,0;191,0;97930,0;0,1
2025-04-06 06:00:00;21,95;99,4;0,0;0,0;0,0;411,25;0,48;204,0;97890,0;0,1
2025-04-06 07:00:00;21,96;99,4;0,0;0,0;0,0;407,55;0,55;192,0;97910,0;0,1
2025-04-06 08:00:00;21,82;100,0;0,0;0,0;0,0;405,85;0,76;161,0;97970,0;0,1
2025-04-06 09:00:00;21,47;99,4;0,0;0,0;0,0;394,8;0,97;150,0;97970,0;0,1
2025-04-06 10:00:00;22,2;99,4;114,0;60,29;99,0;395,95;0,76;144,0;98090,0;0,1
2025-04-06 11:00:00;23,78;93,1;440,0;684,34;107,0;407,0;1,45;145,0;98140,0;0,1
2025-04-06 12:00:00;25,41;84,45;414,0;121,66;330,0;406,8;1,45;149,0;98210,0;0,1
2025-04-06 13:00:00;26,73;79,2;459,0;67,34;402,0;416,85;0,9;145,0;98240,0;0,1
2025-04-06 14:00:00;27,99;74,4;495,0;54,03;444,0;419,0;0,48;129,0;98190,0;0,1
2025-04-06 15:00:00;28,57;74,5;865,0;521,38;356,0;423,85;0,28;88,0;98060,0;0,1
2025-04-06 16:00:00;29,01;67,6;940,0;808,49;179,0;437,55;0,14;31,0;97930,0;0,1
2025-04-06 17:00:00;28,74;67,5;714,0;463,56;324,0;441,05;0,34;22,0;97830,0;0,1
2025-04-06 18:00:00;28,09;72,0;538,0;374,69;282,0;437,35;1,17;56,0;97730,0;0,1
2025-04-06 19:00:00;28,72;67,5;401,0;529,52;148,0;430,2;0,76;26,0;97680,0;0,1
2025-04-06 20:00:00;27,87;71,9;183,0;485,42;67,0;432,9;0,97;15,0;97670,0;0,1
2025-04-06 21:00:00;27,08;74,25;0,0;0,0;0,0;424,8;1,31;31,0;97710,0;0,1
2025-04-06 22:00:00;26,26;79,15;0,0;0,0;0,0;424,8;1,86;45,0;97850,0;0,1
2025-04-06 23:00:00;25,15;81,75;0,0;0,0;0,0;414,75;2,34;57,0;97970,0;0,1
2025-04-07 00:00:00;24,61;84,4;0,0;0,0;0,0;415,7;1,93;58,0;98050,0;0,1
2025-04-07 01:00:00;24,17;87,2;0,0;0,0;0,0;411,35;1,52;47,0;98140,0;0,1
2025-04-07 02:00:00;23,76;93,1;0,0;0,0;0,0;408,35;1,24;30,0;98140,0;0,1
2025-04-07 03:00:00;23,5;93,1;0,0;0,0;0,0;409,5;1,17;28,0;98110,0;0,1
2025-04-07 04:00:00;23,2;93,05;0,0;0,0;0,0;407,4;1,24;37,0;98050,0;0,1
2025-04-07 05:00:00;22,76;96,15;0,0;0,0;0,0;403,1;1,31;50,0;98000,0;0,1
2025-04-07 06:00:00;22,78;96,15;0,0;0,0;0,0;423,65;0,69;50,0;97970,0;0,1
2025-04-07 07:00:00;23,13;93,05;0,0;0,0;0,0;428,3;1,38;347,0;97960,0;0,1
2025-04-07 08:00:00;23,03;96,2;0,0;0,0;0,0;431,55;0,97;352,0;98000,0;0,1
2025-04-07 09:00:00;22,88;99,4;0,0;0,0;0,0;431,55;0,9;33,0;98040,0;0,1
2025-04-07 10:00:00;22,8;99,4;96,0;28,09;89,0;430,8;1,1;65,0;98130,0;0,1
2025-04-07 11:00:00;22,82;99,4;163,0;4,11;161,0;430,8;1,52;74,0;98190,0;0,1
2025-04-07 12:00:00;22,9;96,2;480,0;230,39;321,0;431,35;1,79;77,0;98270,0;0,1
2025-04-07 13:00:00;24,12;96,2;484,0;88,68;409,0;431,0;0,83;67,0;98290,0;0,1
2025-04-07 14:00:00;25,24;93,15;737,0;329,87;426,0;433,5;0,28;38,0;98240,0;0,1
2025-04-07 15:00:00;26,04;93,2;914,0;644,24;286,0;442,6;0,34;276,0;98130,0;0,1
2025-04-07 16:00:00;27,11;87,4;830,0;524,75;337,0;445,1;0,55;260,0;98000,0;0,1
2025-04-07 17:00:00;27,71;84,65;816,0;761,33;177,0;434,65;0,55;220,0;97890,0;0,1
2025-04-07 18:00:00;28,22;82,05;576,0;491,85;241,0;437,4;0,76;172,0;97750,0;0,1
2025-04-07 19:00:00;29,14;63,3;271,0;117,75;215,0;420,35;1,72;118,0;97730,0;0,1
2025-04-07 20:00:00;28,61;65,3;76,0;8,44;74,0;425,0;1,45;109,0;97740,0;0,1
2025-04-07 21:00:00;27,6;71,9;0,0;0,0;0,0;414,35;1,31;88,0;97780,0;0,1
2025-04-07 22:00:00;26,45;76,65;0,0;0,0;0,0;411,25;1,66;72,0;97800,0;0,1
2025-04-07 23:00:00;25,54;79,15;0,0;0,0;0,0;407,55;1,72;48,0;97900,0;0,1
2025-04-08 00:00:00;24,73;87,25;0,0;0,0;0,0;405,05;1,38;57,0;97990,0;0,1
2025-04-08 01:00:00;24,34;90,1;0,0;0,0;0,0;398,6;1,03;73,0;98040,0;0,1
2025-04-08 02:00:00;24,35;90,1;0,0;0,0;0,0;406,0;0,83;103,0;98070,0;0,1
2025-04-08 03:00:00;23,72;90,1;0,0;0,0;0,0;398,1;0,97;137,0;98030,0;0,1
2025-04-08 04:00:00;23,1;93,05;0,0;0,0;0,0;398,1;1,24;164,0;97960,0;0,1
2025-04-08 05:00:00;22,55;93,05;0,0;0,0;0,0;393,45;1,24;181,0;97890,0;0,1
2025-04-08 06:00:00;22,27;96,15;0,0;0,0;0,0;395,4;1,31;184,0;97850,0;0,1
2025-04-08 07:00:00;22,28;96,15;0,0;0,0;0,0;391,1;1,31;159,0;97830,0;0,1
2025-04-08 08:00:00;22,23;96,15;0,0;0,0;0,0;389,55;1,1;165,0;97840,0;0,1
2025-04-08 09:00:00;22,89;93,05;0,0;0,0;0,0;389,55;0,62;184,0;97880,0;0,1
2025-04-08 10:00:00;23,39;93,05;191,0;476,96;72,0;394,8;0,07;257,0;97970,0;0,1
2025-04-08 11:00:00;25,75;81,8;419,0;579,45;137,0;406,6;0,48;55,0;98010,0;0,1
2025-04-08 12:00:00;26,9;81,85;605,0;553,81;223,0;415,5;1,1;56,0;98090,0;0,1
2025-04-08 13:00:00;28,03;72,0;673,0;364,51;365,0;413,2;1,38;76,0;98070,0;0,1
2025-04-08 14:00:00;28,97;67,6;677,0;233,63;457,0;426,35;1,79;85,0;98020,0;0,1
2025-04-08 15:00:00;29,1;67,6;1038,0;966,81;97,0;439,3;1,59;79,0;97900,0;0,1
2025-04-08 16:00:00;29,11;67,6;856,0;587,6;305,0;438,9;1,59;56,0;97770,0;0,1
2025-04-08 17:00:00;29,51;65,5;671,0;372,62;359,0;431,95;1,72;57,0;97670,0;0,1
2025-04-08 18:00:00;29,64;65,5;648,0;754,11;136,0;430,8;1,31;59,0;97560,0;0,1
2025-04-08 19:00:00;30,2;63,5;257,0;92,94;213,0;434,85;1,24;88,0;97510,0;0,1
2025-04-08 20:00:00;29,33;67,6;64,0;0,0;64,0;426,9;1,38;42,0;97530,0;0,1
2025-04-08 21:00:00;27,55;76,8;0,0;0,0;0,0;429,85;1,66;21,0;97640,0;0,1
2025-04-08 22:00:00;26,4;84,5;0,0;0,0;0,0;415,3;1,79;9,0;97730,0;0,1
2025-04-08 23:00:00;25,7;87,3;0,0;0,0;0,0;412,8;1,24;337,0;97840,0;0,1
2025-04-09 00:00:00;25,15;90,2;0,0;0,0;0,0;416,1;0,62;336,0;97940,0;0,1
2025-04-09 01:00:00;25,37;87,3;0,0;0,0;0,0;413,7;0,14;294,0;97990,0;0,1
2025-04-09 02:00:00;25,18;87,3;0,0;0,0;0,0;421,9;0,14;140,0;98000,0;0,1
2025-04-09 03:00:00;24,22;93,1;0,0;0,0;0,0;416,65;1,52;53,0;97980,0;0,1
2025-04-09 04:00:00;23,24;93,05;0,0;0,0;0,0;417,65;1,66;47,0;97950,0;0,1
2025-04-09 05:00:00;22,71;96,15;0,0;0,0;0,0;423,65;1,59;51,0;97900,0;0,1
2025-04-09 06:00:00;22,46;96,15;0,0;0,0;0,0;422,85;1,38;51,0;97860,0;0,1
2025-04-09 07:00:00;22,7;96,15;0,0;0,0;0,0;420,35;1,52;33,0;97820,0;0,1
2025-04-09 08:00:00;22,75;96,15;0,0;0,0;0,0;420,15;1,52;19,0;97850,0;0,1
2025-04-09 09:00:00;22,88;99,4;0,0;0,0;0,0;426,9;1,52;15,0;97920,0;0,1
2025-04-09 10:00:00;23,13;96,2;72,0;4,0;71,0;430,2;2,0;16,0;97960,0;0,1
2025-04-09 11:00:00;23,83;90,1;211,0;28,77;197,0;428,65;1,24;29,0;97960,0;0,1
2025-04-09 12:00:00;25,19;84,45;397,0;102,99;326,0;428,3;1,1;42,0;98000,0;0,1
2025-04-09 13:00:00;26,52;84,55;308,0;4,74;304,0;433,7;1,24;46,0;98030,0;0,1
2025-04-09 14:00:00;27,49;76,8;698,0;270,07;444,0;439,7;1,31;24,0;97980,0;0,1
2025-04-09 15:00:00;27,44;79,3;735,0;289,16;454,0;445,1;1,79;32,0;97820,0;0,1
2025-04-09 16:00:00;25,89;84,5;849,0;582,34;304,0;430,4;2,14;56,0;97740,0;0,1
2025-04-09 17:00:00;26,69;84,55;480,0;92,19;403,0;423,25;1,03;79,0;97650,0;0,1
2025-04-09 18:00:00;27,04;84,6;574,0;499,42;236,0;422,85;1,24;102,0;97550,0;0,1
2025-04-09 19:00:00;27,54;76,8;56,0;0,0;56,0;423,65;1,31;87,0;97520,0;0,1
2025-04-09 20:00:00;27,13;79,3;50,0;0,0;50,0;421,7;0,9;43,0;97500,0;0,1
2025-04-09 21:00:00;26,53;84,55;0,0;0,0;0,0;419,55;0,48;6,0;97590,0;0,1
2025-04-09 22:00:00;25,74;87,3;0,0;0,0;0,0;414,35;1,24;339,0;97660,0;0,1
2025-04-09 23:00:00;24,82;93,15;0,0;0,0;0,0;410,45;1,31;26,0;97770,0;0,1
2025-04-10 00:00:00;24,2;93,1;0,0;0,0;0,0;412,4;1,17;27,0;97880,0;0,1
2025-04-10 01:00:00;23,63;96,2;0,0;0,0;0,0;419,7;1,17;358,0;97950,0;0,1
2025-04-10 02:00:00;23,12;96,2;0,0;0,0;0,0;415,5;1,03;329,0;97970,0;0,1
2025-04-10 03:00:00;22,9;96,2;0,0;0,0;0,0;419,4;0,9;341,0;97950,0;0,1
2025-04-10 04:00:00;22,75;99,4;0,0;0,0;0,0;417,05;0,97;352,0;97890,0;0,1
2025-04-10 05:00:00;22,59;99,4;0,0;0,0;0,0;413,0;1,03;347,0;97810,0;0,1
2025-04-10 06:00:00;22,73;99,4;0,0;0,0;0,0;424,4;1,03;346,0;97810,0;0,1
2025-04-10 07:00:00;22,88;99,4;0,0;0,0;0,0;426,55;1,59;343,0;97760,0;0,1
2025-04-10 08:00:00;22,88;99,4;0,0;0,0;0,0;425,0;1,24;330,0;97780,0;0,1
2025-04-10 09:00:00;22,94;96,2;0,0;0,0;0,0;430,2;1,24;320,0;97850,0;0,1
2025-04-10 10:00:00;23,08;96,2;37,0;0,0;37,0;424,4;1,59;316,0;97920,0;0,1
2025-04-10 11:00:00;23,69;93,1;115,0;0,0;115,0;427,1;2,07;320,0;97990,0;0,1
2025-04-10 12:00:00;24,72;90,15;331,0;40,64;303,0;420,9;1,59;324,0;98100,0;0,1
2025-04-10 13:00:00;25,7;87,3;353,0;14,23;341,0;425,0;1,24;331,0;98130,0;0,1
2025-04-10 14:00:00;26,69;81,85;628,0;173,54;465,0;435,05;1,38;330,0;98070,0;0,1
2025-04-10 15:00:00;26,94;79,3;678,0;207,17;477,0;436,4;1,17;332,0;97950,0;0,1
2025-04-10 16:00:00;27,49;74,3;573,0;118,84;462,0;433,3;1,1;350,0;97880,0;0,1
2025-04-10 17:00:00;27,61;74,3;313,0;6,0;308,0;433,1;0,21;323,0;97750,0;0,1
2025-04-10 18:00:00;28,29;74,4;385,0;97,83;319,0;421,9;1,24;354,0;97630,0;0,1
2025-04-10 19:00:00;27,78;76,8;69,0;0,0;69,0;436,4;1,24;322,0;97570,0;0,1
2025-04-10 20:00:00;27,35;79,3;23,0;0,0;23,0;426,15;1,38;279,0;97670,0;0,1
2025-04-10 21:00:00;26,67;84,55;0,0;0,0;0,0;418,2;0,62;291,0;97680,0;0,1
2025-04-10 22:00:00;25,74;90,2;0,0;0,0;0,0;410,45;0,48;309,0;97730,0;0,1
2025-04-10 23:00:00;25,2;90,2;0,0;0,0;0,0;415,7;0,62;288,0;97790,0;0,1
2025-04-11 00:00:00;24,49;93,15;0,0;0,0;0,0;411,05;0,9;261,0;97870,0;0,1
2025-04-11 01:00:00;24,08;93,1;0,0;0,0;0,0;415,4;0,83;237,0;97950,0;0,1
2025-04-11 02:00:00;23,92;93,1;0,0;0,0;0,0;414,75;0,69;169,0;97980,0;0,1
2025-04-11 03:00:00;23,56;93,1;0,0;0,0;0,0;411,65;0,55;90,0;98000,0;0,1
2025-04-11 04:00:00;23,1;93,05;0,0;0,0;0,0;413,95;0,83;58,0;97950,0;0,1
2025-04-11 05:00:00;22,82;99,4;0,0;0,0;0,0;424,2;0,55;57,0;97900,0;0,1
2025-04-11 06:00:00;22,5;96,15;0,0;0,0;0,0;423,05;0,48;92,0;97880,0;0,1
2025-04-11 07:00:00;22,9;96,2;0,0;0,0;0,0;425,0;0,76;149,0;97830,0;0,1
2025-04-11 08:00:00;22,85;99,4;0,0;0,0;0,0;420,15;0,55;132,0;97830,0;0,1
2025-04-11 09:00:00;22,86;99,4;0,0;0,0;0,0;417,45;0,62;146,0;97870,0;0,1
2025-04-11 10:00:00;23,12;96,2;172,0;327,54;90,0;400,8;0,97;156,0;97920,0;0,1
2025-04-11 11:00:00;23,98;87,2;429,0;635,14;120,0;413,95;2,0;164,0;97980,0;0,1
2025-04-11 12:00:00;25,01;81,75;489,0;251,28;316,0;419,2;1,52;163,0;98040,0;0,1
2025-04-11 13:00:00;26,2;81,8;616,0;262,32;395,0;421,9;0,69;146,0;98070,0;0,1
2025-04-11 14:00:00;27,1;79,3;789,0;436,02;380,0;433,1;0,62;103,0;98020,0;0,1
2025-04-11 15:00:00;27,86;74,3;855,0;518,26;353,0;435,25;0,76;46,0;97940,0;0,1
2025-04-11 16:00:00;26,9;79,2;974,0;926,87;110,0;444,75;1,38;17,0;97870,0;0,1
2025-04-11 17:00:00;27,01;79,3;802,0;744,76;183,0;437,75;2,14;8,0;97760,0;0,1
2025-04-11 18:00:00;26,73;81,85;425,0;154,66;321,0;428,1;1,79;7,0;97740,0;0,1
2025-04-11 19:00:00;27,19;81,9;45,0;0,0;45,0;429,25;0,76;11,0;97690,0;0,1
2025-04-11 20:00:00;25,93;84,5;20,0;0,0;20,0;420,35;0,21;217,0;97750,0;0,1
2025-04-11 21:00:00;25,08;87,3;0,0;0,0;0,0;421,3;0,48;295,0;97810,0;0,1
2025-04-11 22:00:00;24,62;93,15;0,0;0,0;0,0;419,95;0,48;305,0;97840,0;0,1
2025-04-11 23:00:00;24,24;96,2;0,0;0,0;0,0;412,4;0,34;345,0;97920,0;0,1
2025-04-12 00:00:00;23,53;96,2;0,0;0,0;0,0;402,55;0,76;21,0;98030,0;0,1
2025-04-12 01:00:00;23,76;96,2;0,0;0,0;0,0;405,55;0,28;67,0;98090,0;0,1
2025-04-12 02:00:00;22,91;96,2;0,0;0,0;0,0;402,55;0,83;222,0;98090,0;0,1
2025-04-12 03:00:00;22,78;99,4;0,0;0,0;0,0;403,7;1,45;251,0;98050,0;0,1
2025-04-12 04:00:00;22,66;99,4;0,0;0,0;0,0;400,4;1,66;246,0;97980,0;0,1
2025-04-12 05:00:00;22,32;99,4;0,0;0,0;0,0;393,65;1,45;252,0;97880,0;0,1
2025-04-12 06:00:00;21,91;96,15;0,0;0,0;0,0;387,25;1,1;263,0;97840,0;0,1
2025-04-12 07:00:00;21,75;99,4;0,0;0,0;0,0;392,3;0,62;330,0;97870,0;0,1
2025-04-12 08:00:00;21,91;96,15;0,0;0,0;0,0;387,45;0,14;280,0;97920,0;0,1
2025-04-12 09:00:00;21,17;99,4;0,0;0,0;0,0;388,0;0,76;122,0;97970,0;0,1
2025-04-12 10:00:00;22,54;93,05;113,0;55,87;99,0;403,1;0,83;120,0;98000,0;0,1
2025-04-12 11:00:00;23,54;90,1;349,0;296,06;205,0;412,8;0,76;116,0;98010,0;0,1
2025-04-12 12:00:00;24,61;84,4;402,0;107,56;328,0;425,2;0,34;71,0;98020,0;0,1
2025-04-12 13:00:00;25,88;79,15;589,0;218,64;405,0;431,4;0,55;2,0;98010,0;0,1
2025-04-12 14:00:00;27,02;74,25;682,0;247,66;450,0;421,1;0,41;26,0;97960,0;0,1
2025-04-12 15:00:00;28,06;69,65;703,0;243,02;468,0;427,3;0,69;79,0;97880,0;0,1
2025-04-12 16:00:00;28,91;69,75;737,0;347,21;414,0;425,75;0,97;99,0;97800,0;0,1
2025-04-12 17:00:00;29,19;69,85;666,0;381,16;350,0;426,9;1,03;98,0;97720,0;0,1
2025-04-12 18:00:00;29,32;69,85;396,0;114,88;319,0;430,4;0,76;81,0;97670,0;0,1
2025-04-12 19:00:00;27,29;76,7;427,0;718,75;93,0;420,55;0,55;82,0;97620,0;0,1
2025-04-12 20:00:00;27,11;76,7;168,0;450,57;66,0;417,05;0,55;0,0;97630,0;0,1
2025-04-12 21:00:00;26,64;79,2;0,0;0,0;0,0;426,15;1,03;37,0;97640,0;0,1
2025-04-12 22:00:00;25,8;84,5;0,0;0,0;0,0;411,85;1,79;62,0;97720,0;0,1
2025-04-12 23:00:00;25,33;84,45;0,0;0,0;0,0;417,45;1,86;68,0;97800,0;0,1
2025-04-13 00:00:00;24,83;87,25;0,0;0,0;0,0;409,7;1,59;61,0;97860,0;0,1
2025-04-13 01:00:00;24,36;93,1;0,0;0,0;0,0;413,3;1,03;68,0;97920,0;0,1
2025-04-13 02:00:00;24,08;90,1;0,0;0,0;0,0;408,9;0,83;90,0;97940,0;0,1
2025-04-13 03:00:00;23,59;93,1;0,0;0,0;0,0;404,65;1,17;35,0;97940,0;0,1
2025-04-13 04:00:00;23,06;96,2;0,0;0,0;0,0;395,55;1,31;23,0;97900,0;0,1
2025-04-13 05:00:00;22,75;96,15;0,0;0,0;0,0;398,1;1,1;23,0;97840,0;0,1
2025-04-13 06:00:00;22,62;96,15;0,0;0,0;0,0;397,1;0,9;30,0;97790,0;0,1
2025-04-13 07:00:00;22,68;96,15;0,0;0,0;0,0;399,65;0,9;76,0;97740,0;0,1
2025-04-13 08:00:00;22,53;96,15;0,0;0,0;0,0;397,3;0,9;60,0;97750,0;0,1
2025-04-13 09:00:00;22,38;96,15;0,0;0,0;0,0;400,2;1,31;55,0;97790,0;0,1
2025-04-13 10:00:00;23,1;93,05;68,0;0,0;68,0;406,8;1,79;61,0;97930,0;0,1
2025-04-13 11:00:00;23,39;96,2;40,0;0,0;40,0;411,85;1,31;75,0;97970,0;0,1
2025-04-13 12:00:00;24,21;90,1;119,0;0,0;119,0;423,45;1,17;64,0;98020,0;0,1
2025-04-13 13:00:00;25,12;87,3;252,0;0,0;252,0;431,0;1,31;79,0;98010,0;0,1
2025-04-13 14:00:00;25,32;84,45;654,0;211,67;456,0;434,65;1,03;50,0;98010,0;0,1
2025-04-13 15:00:00;26,2;84,5;1012,0;933,33;111,0;436,6;1,03;50,0;97920,0;0,1
2025-04-13 16:00:00;26,6;81,85;767,0;412,56;384,0;437,55;0,9;5,0;97800,0;0,1
2025-04-13 17:00:00;27,19;81,9;836,0;865,82;120,0;422,85;0,62;323,0;97720,0;0,1
2025-04-13 18:00:00;27,89;79,35;528,0;387,68;269,0;423,85;0,69;309,0;97600,0;0,1
2025-04-13 19:00:00;28,51;74,5;46,0;0,0;46,0;425,0;0,83;164,0;97520,0;0,1
2025-04-13 20:00:00;26,89;81,85;64,0;4,46;63,0;421,5;1,93;89,0;97560,0;0,1
2025-04-13 21:00:00;25,09;87,3;0,0;0,0;0,0;415,1;1,66;100,0;97720,0;0,1
2025-04-13 22:00:00;24,28;93,1;0,0;0,0;0,0;415,5;0,41;178,0;97760,0;0,1
2025-04-13 23:00:00;23,94;93,1;0,0;0,0;0,0;418,0;0,9;245,0;97810,0;0,1
2025-04-14 00:00:00;23,57;96,2;0,0;0,0;0,0;411,25;0,97;229,0;97820,0;0,1
2025-04-14 01:00:00;23,14;96,2;0,0;0,0;0,0;400,5;1,17;203,0;97870,0;0,1
2025-04-14 02:00:00;22,9;96,2;0,0;0,0;0,0;401,2;0,9;194,0;97890,0;0,1
2025-04-14 03:00:00;22,58;99,4;0,0;0,0;0,0;399,85;0,9;246,0;97860,0;0,1
2025-04-14 04:00:00;22,38;100,0;0,0;0,0;0,0;404,85;0,9;289,0;97830,0;0,1
2025-04-14 05:00:00;22,3;99,4;0,0;0,0;0,0;406,2;0,97;317,0;97810,0;0,1
2025-04-14 06:00:00;22,25;99,4;0,0;0,0;0,0;414,55;0,69;316,0;97800,0;0,1
2025-04-14 07:00:00;22,18;99,4;0,0;0,0;0,0;422,85;0,97;4,0;97790,0;0,1
2025-04-14 08:00:00;22,18;99,4;0,0;0,0;0,0;425,0;0,62;19,0;97800,0;0,1
2025-04-14 09:00:00;22,1;99,4;0,0;0,0;0,0;422,85;0,48;337,0;97800,0;0,1
2025-04-14 10:00:00;22,14;99,4;54,0;0,0;54,0;423,85;1,03;327,0;97840,0;0,1
2025-04-14 11:00:00;22,69;96,15;122,0;0,0;122,0;421,3;0,9;307,0;97880,0;0,1
